,Item,SubjectID,RT,ACC,spkr,correct_response,confusable,word1,word2,gender_order,context,phoneme_pair_ordered,phoneme_pair,pu,vvl,list
10120,477,216,800.83,1,L2,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10121,477,208,756.32,1,L2,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10122,477,251,1246.07,1,NS,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10123,477,257,1281.81,1,NS,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10124,477,259,914.34,1,NS,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10125,477,216,632.92,1,L2,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10126,477,218,693.78,1,L2,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10127,477,210,742.04,1,L2,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10128,477,257,1380.34,1,NS,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10129,477,212,595.93,1,L2,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10130,477,202,799.98,1,L2,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10131,477,259,940.09,1,NS,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10132,477,261,1193.58,1,NS,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10133,477,204,1120.7,1,L2,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10134,477,206,915.47,1,L2,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10135,477,255,1384.71,1,NS,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10136,477,200,821.95,1,L2,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10137,477,202,896.3,1,L2,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10138,477,218,685.27,1,L2,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10139,477,261,1244.5,1,NS,0,N,4707,4605b,mf,F,xq,qx,0,0,a
10140,478,212,688.15,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10141,478,200,1393.91,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10142,478,204,1384.23,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10143,478,218,456.3,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10144,478,262,1515.63,1,NS,0,N,4707,4406,mf,F,xz,xz,0,0,a
10145,478,202,850.61,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10146,478,202,1100.84,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10147,478,212,963.61,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10148,478,208,642.3,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10149,478,200,1043.46,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10150,478,253,660.7,1,NS,0,N,4707,4406,mf,F,xz,xz,0,0,a
10151,478,210,700.07,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10152,478,204,1446.63,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10153,478,261,675.39,1,NS,0,N,4707,4406,mf,F,xz,xz,0,0,a
10154,478,216,1843.81,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10155,478,210,715.94,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10156,478,261,1069.24,1,NS,0,N,4707,4406,mf,F,xz,xz,0,0,a
10157,478,255,1287.74,1,NS,0,N,4707,4406,mf,F,xz,xz,0,0,a
10158,478,255,1149.62,1,NS,0,N,4707,4406,mf,F,xz,xz,0,0,a
10159,478,206,981.17,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10160,478,259,889.16,1,NS,0,N,4707,4406,mf,F,xz,xz,0,0,a
10161,478,251,1102.9,1,NS,0,N,4707,4406,mf,F,xz,xz,0,0,a
10162,478,262,1508.43,1,NS,0,N,4707,4406,mf,F,xz,xz,0,0,a
10163,478,257,1153.86,1,NS,0,N,4707,4406,mf,F,xz,xz,0,0,a
10164,478,251,906.09,1,NS,0,N,4707,4406,mf,F,xz,xz,0,0,a
10165,478,259,531.4,1,NS,0,N,4707,4406,mf,F,xz,xz,0,0,a
10166,478,257,1374.26,1,NS,0,N,4707,4406,mf,F,xz,xz,0,0,a
10167,478,214,1020.53,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10168,478,208,786.63,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10169,478,214,1274.46,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10170,478,218,868.12,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10171,478,253,1063.98,1,NS,0,N,4707,4406,mf,F,xz,xz,0,0,a
10172,478,216,1194.3,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10173,478,206,714.88,1,L2,0,N,4707,4406,mf,F,xz,xz,0,0,a
10174,479,208,829.42,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10175,479,253,784.21,1,NS,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10176,479,251,798.03,1,NS,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10177,479,216,1229.04,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10178,479,216,820.96,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10179,479,206,623.45,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10180,479,200,959.77,0,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10181,479,204,1149.26,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10182,479,253,914.68,1,NS,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10183,479,212,510.71,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10184,479,212,604.55,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10185,479,202,816.87,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10186,479,210,681.37,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10187,479,262,1100.66,1,NS,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10188,479,210,1232.58,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10189,479,261,995.88,1,NS,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10190,479,206,1125.07,0,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10191,479,204,1437.72,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10192,479,218,1543.5,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10193,479,261,851.4,1,NS,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10194,479,218,926.39,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10195,479,262,1010.63,1,NS,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10196,479,214,917.97,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10197,479,255,977.9,1,NS,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10198,479,257,1577.16,1,NS,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10199,479,200,815.46,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10200,479,259,1605.6,1,NS,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10201,479,255,703.08,1,NS,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10202,479,251,1296.53,1,NS,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10203,479,208,957.72,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10204,479,259,1194.89,1,NS,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10205,479,257,695.93,1,NS,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10206,479,202,817.37,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10207,479,214,681.71,1,L2,0,N,4804,4004,fm,I,Rh-,h-R,0,0,a
10208,480,206,664.01,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10209,480,261,920.31,1,NS,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10210,480,214,640.58,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10211,480,255,1167.05,1,NS,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10212,480,216,1039.1,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10213,480,218,955.62,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10214,480,204,1451.06,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10215,480,218,1053.88,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10216,480,216,669.21,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10217,480,202,892.26,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10218,480,208,906.74,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10219,480,253,764.8,1,NS,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10220,480,210,666.46,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10221,480,255,1376.37,1,NS,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10222,480,212,743.44,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10223,480,214,713.86,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10224,480,253,795.48,1,NS,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10225,480,206,732.86,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10226,480,259,676.93,1,NS,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10227,480,200,1211.87,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10228,480,212,709.48,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10229,480,208,704.79,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10230,480,202,695.2,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10231,480,262,1050.16,1,NS,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10232,480,200,1537.29,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10233,480,204,1269.91,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10234,480,257,1915.42,1,NS,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10235,480,262,842.79,1,NS,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10236,480,261,924.28,1,NS,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10237,480,251,653.17,1,NS,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10238,480,257,968.49,1,NS,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10239,480,251,576.18,1,NS,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10240,480,259,1264.05,1,NS,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10241,480,210,633.8,1,L2,0,N,4804,4503,fm,I,Rh,hR,0,0,a
10242,481,204,1039.84,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10243,481,212,497.71,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10244,481,218,508.92,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10245,481,208,1046.08,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10246,481,257,2000,0,NS,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10247,481,216,769.59,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10248,481,208,596.13,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10249,481,216,734.98,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10250,481,257,1720.54,1,NS,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10251,481,262,1172.95,1,NS,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10252,481,212,609.88,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10253,481,206,900.98,0,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10254,481,204,949.63,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10255,481,255,1082.61,1,NS,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10256,481,202,725.97,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10257,481,251,581.59,1,NS,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10258,481,214,540.39,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10259,481,255,876.63,1,NS,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10260,481,210,1537.96,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10261,481,218,820.64,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10262,481,261,897.78,1,NS,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10263,481,253,772.94,1,NS,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10264,481,259,678.73,1,NS,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10265,481,206,869.11,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10266,481,253,540.77,1,NS,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10267,481,251,618.63,1,NS,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10268,481,259,585.7,1,NS,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10269,481,200,1342.22,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10270,481,200,563.61,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10271,481,214,911.11,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10272,481,210,555.99,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10273,481,262,920.75,1,NS,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10274,481,261,705.93,1,NS,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10275,481,202,1091.11,1,L2,0,N,4804,4303,fm,I,Rs,Rs,0,0,a
10276,482,212,992.27,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10277,482,200,1136.21,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10278,482,261,841.1,0,NS,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10279,482,200,1047.03,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10280,482,216,1038.63,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10281,482,257,1064.46,0,NS,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10282,482,218,622.54,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10283,482,208,754.26,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10284,482,202,1032.81,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10285,482,253,860.91,1,NS,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10286,482,255,1312.3,0,NS,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10287,482,208,723.48,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10288,482,261,803.01,0,NS,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10289,482,259,1250.65,0,NS,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10290,482,251,1060.21,0,NS,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10291,482,216,776.12,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10292,482,206,772.83,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10293,482,214,680.13,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10294,482,204,1115.57,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10295,482,210,791.71,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10296,482,257,2000,0,NS,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10297,482,262,1371.59,0,NS,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10298,482,255,959.26,1,NS,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10299,482,218,1095.19,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10300,482,214,626.14,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10301,482,202,679.46,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10302,482,210,734.9,0,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10303,482,204,1076.06,0,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10304,482,212,773.56,1,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10305,482,206,1352.77,0,L2,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10306,482,262,927.29,0,NS,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10307,482,251,1090.47,0,NS,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10308,482,259,1680.4,0,NS,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10309,482,253,619.78,1,NS,0,N,4804,4603,mf,I,Rq,qR,0,0,a
10310,483,251,610.84,1,NS,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10311,483,210,568.52,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10312,483,206,866.02,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10313,483,255,2000,0,NS,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10314,483,200,1041.77,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10315,483,212,1124.77,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10316,483,216,700.78,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10317,483,251,938.75,1,NS,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10318,483,262,2000.62,1,NS,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10319,483,253,1350.15,1,NS,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10320,483,200,1833.56,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10321,483,212,571.09,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10322,483,202,872.84,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10323,483,204,1221.3,0,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10324,483,214,983.24,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10325,483,218,1280.51,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10326,483,253,897.44,1,NS,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10327,483,208,649.5,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10328,483,202,894.62,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10329,483,262,1572.14,1,NS,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10330,483,214,1276.25,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10331,483,255,1084.75,1,NS,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10332,483,208,766.33,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10333,483,218,740.43,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10334,483,204,1280.62,0,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10335,483,210,669.13,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10336,483,216,665.62,1,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10337,483,206,2000,0,L2,0,N,4804,4404,mf,I,Rz,Rz,0,0,a
10338,484,212,982.03,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10339,484,200,1240.31,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10340,484,202,752.16,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10341,484,253,790.35,1,NS,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10342,484,214,1381.37,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10343,484,251,764.95,1,NS,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10344,484,210,779.38,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10345,484,253,857.54,1,NS,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10346,484,210,976.34,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10347,484,261,905.16,1,NS,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10348,484,259,954.42,1,NS,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10349,484,262,1624.71,1,NS,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10350,484,257,807.9,1,NS,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10351,484,202,786.42,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10352,484,208,921.66,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10353,484,212,965.2,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10354,484,261,872.19,1,NS,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10355,484,218,1034.07,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10356,484,206,1571.92,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10357,484,208,801.83,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10358,484,262,1235.81,1,NS,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10359,484,204,1175.33,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10360,484,216,902.86,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10361,484,206,1081.5,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10362,484,204,1767.26,0,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10363,484,259,1042.4,1,NS,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10364,484,251,865.06,1,NS,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10365,484,200,2000,0,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10366,484,216,821.52,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10367,484,255,875.32,1,NS,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10368,484,255,969.5,1,NS,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10369,484,257,1868.15,1,NS,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10370,484,218,789.88,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10371,484,214,861.37,1,L2,0,N,4805,4005,fm,M,Rh-,h-R,0,0,a
10372,485,212,930.24,0,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10373,485,261,1386.15,0,NS,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10374,485,251,961.79,1,NS,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10375,485,204,1018.7,0,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10376,485,255,1488.55,1,NS,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10377,485,206,1118.48,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10378,485,259,1069.6,1,NS,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10379,485,262,1283.98,1,NS,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10380,485,216,873.71,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10381,485,202,719.38,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10382,485,214,921.76,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10383,485,259,967.11,1,NS,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10384,485,257,957.19,1,NS,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10385,485,218,1149.94,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10386,485,257,1116.51,0,NS,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10387,485,206,1268.45,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10388,485,216,1035.85,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10389,485,261,1048.51,1,NS,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10390,485,262,1392.66,0,NS,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10391,485,218,2000,0,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10392,485,200,949.28,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10393,485,208,807.06,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10394,485,200,911.62,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10395,485,214,993.43,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10396,485,210,704.54,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10397,485,210,952.5,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10398,485,255,1448.82,1,NS,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10399,485,253,1612.21,1,NS,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10400,485,253,1758.15,1,NS,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10401,485,204,1051.04,0,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10402,485,202,913.13,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10403,485,208,1275.1,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10404,485,251,1483.98,1,NS,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10405,485,212,725.92,1,L2,0,N,4805,4504,fm,M,Rh,hR,0,0,a
10406,486,210,1203.44,1,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10407,486,218,922.59,1,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10408,486,262,1070.22,0,NS,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10409,486,255,1378.71,1,NS,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10410,486,251,783.91,1,NS,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10411,486,257,1350.7,1,NS,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10412,486,216,768.08,1,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10413,486,208,765.58,1,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10414,486,208,832.84,1,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10415,486,206,879.07,1,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10416,486,218,971.93,1,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10417,486,259,857.68,1,NS,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10418,486,200,930.13,1,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10419,486,202,919.62,1,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10420,486,261,916.11,1,NS,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10421,486,251,792.6,1,NS,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10422,486,210,934.03,1,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10423,486,212,895.87,1,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10424,486,202,802.09,1,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10425,486,253,907.07,1,NS,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10426,486,204,1658.2,0,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10427,486,206,728.22,1,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
10428,486,214,656.01,1,L2,0,N,4805,4304,fm,M,Rs,Rs,0,0,a
